InvoiceNo,StockCode,year,month,day,hour,Description,Quantity,InvoiceDate,UnitPrice,CustomerID,Country,amount_spent
547497,21210,2011,3,3,12,set of 72 retrospot paper  doilies,3,2011-03-23 12:15:00,1.45,14461,United Kingdom,4.35
546554,85123A,2011,3,2,9,white hanging heart t-light holder,12,2011-03-15 09:13:00,2.95,16037,United Kingdom,35.40000000000001
554097,22432,2011,5,7,13,watering can pink bunny,6,2011-05-22 13:01:00,1.95,12567,France,11.7
560239,22150,2011,7,7,11,3 stripey mice feltcraft,6,2011-07-17 11:50:00,1.95,13507,United Kingdom,11.7
537136,21428,2010,12,7,12,set3 book box green gingham flower ,1,2010-12-05 12:42:00,4.25,12748,United Kingdom,4.25
563404,21174,2011,8,2,11,pottering in the shed metal sign,12,2011-08-16 11:04:00,2.08,16303,United Kingdom,24.96
546861,21544,2011,3,4,15,skulls  water transfer tattoos ,12,2011-03-17 15:03:00,0.85,14911,EIRE,10.2
560107,20972,2011,7,5,8,pink cream felt craft trinket box ,12,2011-07-15 08:09:00,1.25,12928,United Kingdom,15.0
552318,90147,2011,5,7,16,chunky silver necklace pastel flowe,2,2011-05-08 16:13:00,9.95,17231,United Kingdom,19.9
543001,21794,2011,2,3,12,classic french style basket natural,2,2011-02-02 12:26:00,6.75,14127,United Kingdom,13.5
578011,23434,2011,11,2,12,3 raffia ribbons 50's christmas ,10,2011-11-22 12:52:00,0.79,15150,United Kingdom,7.9
570288,23319,2011,10,1,11,box of 6 mini 50's crackers,2,2011-10-10 11:47:00,2.49,16960,United Kingdom,4.98
579098,21916,2011,11,1,11,set 12 retro white chalk sticks,1,2011-11-28 11:18:00,0.42,14606,United Kingdom,0.42
548289,22303,2011,3,3,11,coffee mug apples design,6,2011-03-30 11:48:00,2.55,13988,United Kingdom,15.3
574840,21066,2011,11,1,11,vintage red mug,42,2011-11-07 11:41:00,1.06,12748,United Kingdom,44.52
552843,47566,2011,5,3,14,party bunting,1,2011-05-11 14:37:00,4.95,14649,United Kingdom,4.95
569901,22563,2011,10,4,16,happy stencil craft,2,2011-10-06 16:20:00,1.25,12923,United Kingdom,2.5
577519,22086,2011,11,7,13,paper chain kit 50's christmas ,6,2011-11-20 13:20:00,2.95,15044,United Kingdom,17.700000000000006
568061,23168,2011,9,5,13,classic cafe sugar dispenser,1,2011-09-23 13:12:00,1.25,16910,United Kingdom,1.25
549943,21864,2011,4,3,12,union jack flag passport cover ,1,2011-04-13 12:09:00,2.1,13544,United Kingdom,2.1
575982,21967,2011,11,7,13,pack of 12 skull tissues,1,2011-11-13 13:42:00,0.39,13798,United Kingdom,0.39
566976,23156,2011,9,5,9,set of 5 mini grocery magnets,12,2011-09-16 09:27:00,2.08,15382,United Kingdom,24.96
540907,21704,2011,1,3,11,bag 250g swirly marbles,12,2011-01-12 11:52:00,0.85,13488,United Kingdom,10.2
552139,22743,2011,5,5,11,make your own flowerpower card kit,4,2011-05-06 11:55:00,2.95,14659,United Kingdom,11.8
560689,22197,2011,7,3,11,popcorn holder,23,2011-07-20 11:55:00,0.85,15039,United Kingdom,19.55
538094,22607,2010,12,4,14,wooden rounders garden set ,2,2010-12-09 14:50:00,9.95,13117,United Kingdom,19.9
581146,22999,2011,12,3,13,travel card wallet vintage leaf,24,2011-12-07 13:53:00,0.42,17602,United Kingdom,10.08
548400,20770,2011,3,3,17,abstract circle journal ,3,2011-03-30 17:33:00,2.55,17400,United Kingdom,7.649999999999999
537210,82494L,2010,12,7,15,wooden frame antique white ,6,2010-12-05 15:15:00,2.95,15953,United Kingdom,17.700000000000006
571205,82483,2011,10,5,12,wood 2 drawer cabinet white finish,2,2011-10-14 12:41:00,6.95,15620,United Kingdom,13.9
578305,22503,2011,11,3,15,cabin bag vintage paisley,2,2011-11-23 15:44:00,24.95,14088,United Kingdom,49.9
571431,23344,2011,10,1,12,jumbo bag 50's christmas ,100,2011-10-17 12:52:00,1.79,13881,United Kingdom,179.0
550517,21872,2011,4,2,8,glamorous  mug,12,2011-04-19 08:17:00,1.25,14352,United Kingdom,15.0
547730,21232,2011,3,5,11,strawberry ceramic trinket box,20,2011-03-25 11:01:00,1.25,14796,United Kingdom,25.0
565150,23325,2011,9,4,14,rustic strawberry jam pot small,12,2011-09-01 14:26:00,1.45,14298,United Kingdom,17.4
569702,20828,2011,10,3,16,glitter butterfly clips,6,2011-10-05 16:09:00,2.55,14396,United Kingdom,15.3
573163,22617,2011,10,5,9,baking set spaceboy design,3,2011-10-28 09:06:00,4.95,16843,United Kingdom,14.85
575583,22411,2011,11,4,11,jumbo shopper vintage red paisley,1,2011-11-10 11:55:00,2.08,14456,United Kingdom,2.08
572655,21890,2011,10,2,12,s/6 wooden skittles in cotton bag,6,2011-10-25 12:20:00,3.25,16708,United Kingdom,19.5
581218,22055,2011,12,4,9,mini cake stand  hanging strawbery,16,2011-12-08 09:23:00,0.39,14191,United Kingdom,6.24
540463,22606,2011,1,5,13,wooden skittles garden set,2,2011-01-07 13:13:00,15.95,12489,France,31.9
569228,20835,2011,10,7,14,french lattice cushion cover ,6,2011-10-02 14:47:00,0.83,15547,United Kingdom,4.98
536957,22940,2010,12,5,12,feltcraft christmas fairy,18,2010-12-03 12:43:00,4.25,17809,United Kingdom,76.5
544574,22224,2011,2,1,13,white lovebird lantern,6,2011-02-21 13:51:00,2.95,12365,Cyprus,17.700000000000006
578041,22766,2011,11,2,14,photo frame cornice,4,2011-11-22 14:23:00,2.95,17338,United Kingdom,11.8
551000,22502,2011,4,2,9,picnic basket wicker small,8,2011-04-26 09:15:00,5.95,18172,United Kingdom,47.6
556494,23206,2011,6,7,14,lunch bag apple design,3,2011-06-12 14:57:00,1.65,17802,United Kingdom,4.949999999999998
563076,22661,2011,8,4,16,charlotte bag dolly girl design,200,2011-08-11 16:12:00,0.72,14646,Netherlands,144.0
539488,22727,2010,12,1,9,alarm clock bakelike red ,4,2010-12-20 09:37:00,3.75,12377,Switzerland,15.0
545994,POST,2011,3,2,13,postage,2,2011-03-08 13:50:00,18.0,12623,Germany,36.0
555108,22412,2011,5,2,14,metal sign neighbourhood witch ,2,2011-05-31 14:18:00,2.1,18231,United Kingdom,4.2
541122,84968C,2011,1,5,9,set of 16 vintage pistachio cutlery,1,2011-01-14 09:23:00,12.75,12708,Germany,12.75
561647,23236,2011,7,4,15,doiley storage tin,48,2011-07-28 15:20:00,2.49,13340,United Kingdom,119.52
559015,22690,2011,7,2,12,doormat home sweet home blue ,10,2011-07-05 12:53:00,6.75,13098,United Kingdom,67.5
567428,84949,2011,9,2,11,silver hanging t-light holder,12,2011-09-20 11:35:00,1.65,14911,EIRE,19.8
574043,22898,2011,11,3,13,childrens apron apples design,4,2011-11-02 13:13:00,1.95,16367,United Kingdom,7.8
546502,21929,2011,3,1,11,jumbo bag pink vintage paisley,1,2011-03-14 11:46:00,1.95,16005,United Kingdom,1.95
552039,22606,2011,5,5,8,wooden skittles garden set,4,2011-05-06 08:10:00,12.75,13081,United Kingdom,51.0
555647,22831,2011,6,1,13,white brocante soap dish,6,2011-06-06 13:43:00,2.95,12957,United Kingdom,17.700000000000006
561359,22149,2011,7,2,15,feltcraft 6 flower friends,6,2011-07-26 15:29:00,2.1,17160,United Kingdom,12.6
540372,47599A,2011,1,4,16,pink party bags,12,2011-01-06 16:41:00,2.1,13081,United Kingdom,25.200000000000006
580865,23504,2011,12,2,11,playing cards jubilee union jack,1,2011-12-06 11:58:00,1.25,17914,United Kingdom,1.25
561119,22725,2011,7,1,12,alarm clock bakelike chocolate,4,2011-07-25 12:34:00,3.75,17719,United Kingdom,15.0
554009,21498,2011,5,5,12,red retrospot wrap ,25,2011-05-20 12:38:00,0.42,12935,United Kingdom,10.5
567967,22716,2011,9,5,9,card circus parade,12,2011-09-23 09:39:00,0.42,15858,United Kingdom,5.04
542272,22860,2011,1,4,9,easter tin chicks pink daisy,6,2011-01-27 09:42:00,1.65,16496,United Kingdom,9.9
551445,22698,2011,4,4,15,pink regency teacup and saucer,20,2011-04-28 15:58:00,2.95,17991,United Kingdom,59.0
546100,22283,2011,3,3,12,6 egg house painted wood,2,2011-03-09 12:04:00,7.95,16572,United Kingdom,15.9
555477,22477,2011,6,5,12,watering can garden marker,10,2011-06-03 12:26:00,1.25,12359,Cyprus,12.5
578927,22071,2011,11,7,12,small white retrospot mug in box ,4,2011-11-27 12:26:00,3.75,15747,United Kingdom,15.0
550487,23182,2011,4,1,14,toilet sign occupied or vacant,24,2011-04-18 14:21:00,0.83,18219,United Kingdom,19.92
576339,84988,2011,11,1,15,set of 72 pink heart paper doilies,1,2011-11-14 15:27:00,2.92,14096,United Kingdom,2.92
567890,22113,2011,9,4,15,grey heart hot water bottle,4,2011-09-22 15:40:00,4.25,14125,United Kingdom,17.0
557303,22937,2011,6,7,14,baking mould chocolate cupcakes,6,2011-06-19 14:36:00,2.55,12450,Spain,15.3
560398,22398,2011,7,1,14,magnets pack of 4 swallows,24,2011-07-18 14:10:00,0.39,12731,France,9.36
563580,22619,2011,8,3,15,set of 6 soldier skittles,1,2011-08-17 15:53:00,3.75,16706,United Kingdom,3.75
560025,23206,2011,7,4,13,lunch bag apple design,1,2011-07-14 13:00:00,1.65,18283,United Kingdom,1.65
539010,46000M,2010,12,3,13,polyester filler pad 45x45cm,4,2010-12-15 13:24:00,1.55,15005,United Kingdom,6.2
551351,21730,2011,4,4,10,glass star frosted t-light holder,18,2011-04-28 10:20:00,4.25,14298,United Kingdom,76.5
577319,22696,2011,11,5,13,wicker wreath large,1,2011-11-18 13:43:00,1.95,17301,United Kingdom,1.95
578266,23426,2011,11,3,13,metal sign drop your pants,1,2011-11-23 13:34:00,2.89,12748,United Kingdom,2.89
563253,23154,2011,8,1,12,set of 4 jam jar magnets,12,2011-08-15 12:04:00,2.08,15218,United Kingdom,24.96
541215,22386,2011,1,5,13,jumbo bag pink polkadot,10,2011-01-14 13:42:00,1.95,14329,United Kingdom,19.5
544336,22064,2011,2,4,19,pink doughnut trinket pot ,1,2011-02-17 19:36:00,1.65,13230,United Kingdom,1.65
565243,23144,2011,9,5,10,zinc t-light holder stars small,24,2011-09-02 10:20:00,0.83,16735,United Kingdom,19.92
561600,22418,2011,7,4,11,10 colour spaceboy pen,12,2011-07-28 11:29:00,0.85,15861,United Kingdom,10.2
562574,22784,2011,8,7,12,lantern cream gazebo ,1,2011-08-07 12:42:00,4.95,14903,United Kingdom,4.95
562031,20685,2011,8,1,17,doormat red retrospot,1,2011-08-01 17:37:00,7.95,16984,United Kingdom,7.95
554858,22138,2011,5,5,10,baking set 9 piece retrospot ,3,2011-05-27 10:15:00,4.95,17042,United Kingdom,14.85
542517,22897,2011,1,5,12,oven mitt apples design,50,2011-01-28 12:11:00,1.25,13694,United Kingdom,62.5
561093,21251,2011,7,1,10,dinosaur height chart sticker set,6,2011-07-25 10:01:00,2.95,12540,Spain,17.700000000000006
559350,84879,2011,7,4,17,assorted colour bird ornament,16,2011-07-07 17:35:00,1.69,16842,United Kingdom,27.04
537594,21035,2010,12,2,12,set/2 red retrospot tea towels ,12,2010-12-07 12:28:00,2.95,12647,Germany,35.40000000000001
564172,23194,2011,8,2,14,gymkhana treasure book box,2,2011-08-23 14:19:00,2.25,16033,United Kingdom,4.5
546398,22961,2011,3,5,14,jam making set printed,96,2011-03-11 14:52:00,1.25,13043,United Kingdom,120.0
547937,22498,2011,3,1,14,wooden regatta bunting,1,2011-03-28 14:27:00,5.95,15068,United Kingdom,5.95
538783,21558,2010,12,2,11,skull lunch box with cutlery ,6,2010-12-14 11:38:00,2.55,14961,United Kingdom,15.3
543828,22892,2011,2,1,9,set of salt and pepper toadstools,12,2011-02-14 09:45:00,1.25,14156,EIRE,15.0
569019,23232,2011,9,5,9,wrap vintage leaf design,25,2011-09-30 09:38:00,0.42,15602,United Kingdom,10.5
539098,22907,2010,12,4,10,pack of 20 napkins pantry design,12,2010-12-16 10:28:00,0.85,14841,United Kingdom,10.2
581429,22338,2011,12,4,15,star decoration painted zinc ,24,2011-12-08 15:41:00,0.19,16322,United Kingdom,4.5600000000000005
577530,22728,2011,11,7,13,alarm clock bakelike pink,4,2011-11-20 13:48:00,3.75,14950,United Kingdom,15.0
579458,22753,2011,11,2,14,small yellow babushka notebook ,1,2011-11-29 14:38:00,0.85,16549,United Kingdom,0.85
563450,21929,2011,8,2,14,jumbo bag pink vintage paisley,20,2011-08-16 14:33:00,2.08,16523,United Kingdom,41.6
575067,22417,2011,11,2,12,pack of 60 spaceboy cake cases,24,2011-11-08 12:45:00,0.55,12583,France,13.2
564495,22730,2011,8,4,14,alarm clock bakelike ivory,4,2011-08-25 14:21:00,3.75,17719,United Kingdom,15.0
569846,22142,2011,10,4,13,christmas craft white fairy ,12,2011-10-06 13:42:00,1.45,13422,United Kingdom,17.4
573340,22378,2011,10,7,11,wall tidy retrospot ,1,2011-10-30 11:55:00,2.1,14159,United Kingdom,2.1
569900,20726,2011,10,4,16,lunch bag woodland,10,2011-10-06 16:17:00,1.65,17651,United Kingdom,16.5
561968,23167,2011,8,1,13,small ceramic top storage jar ,4,2011-08-01 13:29:00,0.83,16332,United Kingdom,3.32
567183,22360,2011,9,7,15,glass jar english confectionery,2,2011-09-18 15:32:00,2.95,14769,United Kingdom,5.9
566048,23393,2011,9,4,14,home sweet home cushion cover ,4,2011-09-08 14:21:00,3.75,16558,United Kingdom,15.0
554158,21918,2011,5,1,11,set 12 kids colour  chalk sticks,12,2011-05-23 11:44:00,0.42,15563,United Kingdom,5.04
547713,85099B,2011,3,5,8,jumbo bag red retrospot,10,2011-03-25 08:41:00,1.95,16458,United Kingdom,19.5
544838,22361,2011,2,4,10,glass jar daisy fresh cotton wool,6,2011-02-24 10:34:00,2.95,12565,Saudi Arabia,17.700000000000006
537362,84536A,2010,12,1,12,english rose notebook a7 size,64,2010-12-06 12:34:00,0.42,17596,United Kingdom,26.88
553488,84658,2011,5,2,12,white stitched cushion cover,2,2011-05-17 12:40:00,6.95,18043,United Kingdom,13.9
546385,22488,2011,3,5,13,natural slate rectangle chalkboard,48,2011-03-11 13:13:00,1.45,16652,United Kingdom,69.6
547672,23078,2011,3,4,13,ice cream pen lip gloss ,24,2011-03-24 13:54:00,1.25,17754,United Kingdom,30.0
576339,22210,2011,11,1,15,wood stamp set best wishes,1,2011-11-14 15:27:00,3.29,14096,United Kingdom,3.29
574844,47518F,2011,11,1,11,icon placemat pop art elvis,24,2011-11-07 11:57:00,0.12,12783,Portugal,2.88
565915,23203,2011,9,3,15,jumbo bag vintage doily ,5,2011-09-07 15:52:00,2.08,15752,United Kingdom,10.4
574965,22211,2011,11,2,10,wood stamp set flowers,1,2011-11-08 10:44:00,0.83,17964,United Kingdom,0.83
567170,85099B,2011,9,7,12,jumbo bag red retrospot,2,2011-09-18 12:40:00,2.08,13566,United Kingdom,4.16
541648,18098C,2011,1,4,11,porcelain butterfly oil burner,1,2011-01-20 11:15:00,2.95,17811,United Kingdom,2.95
558540,22308,2011,6,4,12,tea cosy blue stripe,6,2011-06-30 12:15:00,2.55,17706,United Kingdom,15.3
580680,22224,2011,12,1,14,white lovebird lantern,6,2011-12-05 14:51:00,2.95,13001,United Kingdom,17.700000000000006
565381,22487,2011,9,5,15,white wood garden plant ladder,1,2011-09-02 15:23:00,9.95,16173,United Kingdom,9.95
538370,22697,2010,12,7,11,green regency teacup and saucer,12,2010-12-12 11:06:00,2.95,16923,United Kingdom,35.40000000000001
559354,20717,2011,7,4,18,strawberry shopper bag,10,2011-07-07 18:02:00,1.25,16012,United Kingdom,12.5
567475,21136,2011,9,2,13,painted metal pears assorted,4,2011-09-20 13:11:00,1.69,16360,United Kingdom,6.76
540515,21539,2011,1,7,11,red retrospot butter dish,1,2011-01-09 11:54:00,4.95,15059,United Kingdom,4.95
580094,22557,2011,12,4,14,plasters in tin vintage paisley ,1,2011-12-01 14:50:00,1.65,15904,United Kingdom,1.65
577169,21616,2011,11,5,10,4 pear botanical dinner candles,12,2011-11-18 10:42:00,1.25,14641,United Kingdom,15.0
545637,21915,2011,3,5,12,red  harmonica in box ,12,2011-03-04 12:16:00,1.25,15514,United Kingdom,15.0
577735,23077,2011,11,1,13,doughnut lip gloss ,20,2011-11-21 13:14:00,1.25,14482,United Kingdom,25.0
568369,22423,2011,9,1,16,regency cakestand 3 tier,4,2011-09-26 16:15:00,12.75,16710,United Kingdom,51.0
568346,21216,2011,9,1,15,"set 3 retrospot tea,coffee,sugar",1,2011-09-26 15:28:00,10.79,14096,United Kingdom,10.79
568526,22161,2011,9,2,13,heart decoration rustic hanging ,24,2011-09-27 13:04:00,0.19,17656,United Kingdom,4.5600000000000005
563555,22386,2011,8,3,13,jumbo bag pink polkadot,2,2011-08-17 13:21:00,2.08,16755,United Kingdom,4.16
551270,22489,2011,4,3,12,pack of 12 traditional crayons,6,2011-04-27 12:35:00,0.42,15891,United Kingdom,2.52
557489,20977,2011,6,1,14,36 pencils tube woodland,16,2011-06-20 14:58:00,1.25,12490,France,20.0
565200,20969,2011,9,4,16,red floral feltcraft shoulder bag,2,2011-09-01 16:30:00,3.75,17576,United Kingdom,7.5
558355,84378,2011,6,2,14,set of 3 heart cookie cutters,1,2011-06-28 14:58:00,1.25,13614,United Kingdom,1.25
568202,23547,2011,9,7,15,wrap flower shop  ,25,2011-09-25 15:01:00,0.42,15366,United Kingdom,10.5
575877,84029G,2011,11,5,13,knitted union flag hot water bottle,8,2011-11-11 13:25:00,4.25,14907,United Kingdom,34.0
563191,22577,2011,8,5,16,wooden heart christmas scandinavian,12,2011-08-12 16:07:00,0.85,16678,United Kingdom,10.2
576052,23294,2011,11,7,14,set of 6 snack loaf baking cases,1,2011-11-13 14:48:00,0.83,15787,United Kingdom,0.83
561894,21034,2011,7,7,15,rex cash+carry jumbo shopper,1,2011-07-31 15:00:00,0.95,14456,United Kingdom,0.95
579516,23177,2011,11,2,17,treasure island book box,1,2011-11-29 17:52:00,2.25,17841,United Kingdom,2.25
552410,23201,2011,5,1,12,jumbo bag alphabet,2,2011-05-09 12:40:00,2.08,14527,United Kingdom,4.16
569643,22574,2011,10,3,12,heart wooden christmas decoration,12,2011-10-05 12:31:00,0.85,15730,United Kingdom,10.2
569246,85049E,2011,10,1,9,scandinavian reds ribbons,1,2011-10-03 09:57:00,2.46,14096,United Kingdom,2.46
576614,23351,2011,11,2,16,roll wrap 50's christmas,3,2011-11-15 16:38:00,1.25,12933,United Kingdom,3.75
538518,21051,2010,12,7,16,ribbons purse ,4,2010-12-12 16:14:00,2.1,14505,United Kingdom,8.4
572931,23583,2011,10,4,10,lunch bag paisley park  ,10,2011-10-27 10:02:00,1.65,17613,United Kingdom,16.5
537608,22442,2010,12,2,13,grow your own flowers set of 3,1,2010-12-07 13:20:00,7.95,15024,United Kingdom,7.95
546530,20974,2011,3,1,13,12 pencils small tube skull,384,2011-03-14 13:25:00,0.65,17404,Sweden,249.6
555524,22698,2011,6,7,11,pink regency teacup and saucer,1,2011-06-05 11:37:00,2.95,16923,United Kingdom,2.95
560270,84987,2011,7,7,14,set of 36 teatime paper doilies,1,2011-07-17 14:42:00,1.45,16744,United Kingdom,1.45
574709,22994,2011,11,7,14,travel card wallet retrospot,24,2011-11-06 14:14:00,0.42,17768,United Kingdom,10.08
568938,22574,2011,9,4,14,heart wooden christmas decoration,3,2011-09-29 14:46:00,0.85,17220,United Kingdom,2.55
581175,23552,2011,12,3,15,bicycle puncture repair kit ,72,2011-12-07 15:16:00,1.79,14646,Netherlands,128.88
552883,22352,2011,5,4,10,lunch box with cutlery retrospot ,120,2011-05-12 10:13:00,2.1,14646,Netherlands,252.0
575981,23543,2011,11,7,13,wall art keep calm ,2,2011-11-13 13:41:00,8.25,15500,United Kingdom,16.5
574247,23374,2011,11,4,12,red spot paper gift bag,10,2011-11-03 12:56:00,0.82,13168,United Kingdom,8.2
552469,84755,2011,5,1,15,colour glass t-light holder hanging,16,2011-05-09 15:34:00,0.65,12867,United Kingdom,10.4
580362,22867,2011,12,5,16,hand warmer bird design,12,2011-12-02 16:30:00,2.1,13884,United Kingdom,25.200000000000006
577850,23090,2011,11,2,11,vintage glass t-light holder,12,2011-11-22 11:04:00,0.83,14911,EIRE,9.96
580713,22782,2011,12,1,16,set 3 wicker storage baskets ,3,2011-12-05 16:37:00,24.95,18030,United Kingdom,74.85
541970,22622,2011,1,1,13,box of vintage alphabet blocks,4,2011-01-24 13:48:00,9.95,15179,United Kingdom,39.8
547877,82580,2011,3,7,15,bathroom metal sign,4,2011-03-27 15:46:00,0.55,14573,United Kingdom,2.2
557330,21497,2011,6,1,10,fancy fonts birthday wrap,25,2011-06-20 10:20:00,0.42,14291,United Kingdom,10.5
562616,23297,2011,8,1,12,set 40 heart shape petit four cases,16,2011-08-08 12:28:00,1.65,14748,United Kingdom,26.4
561085,22662,2011,7,1,9,lunch bag dolly girl design,10,2011-07-25 09:26:00,1.65,14367,United Kingdom,16.5
542904,22894,2011,2,2,14,tablecloth red apples design ,2,2011-02-01 14:58:00,8.5,12682,France,17.0
574079,22487,2011,11,3,16,white wood garden plant ladder,1,2011-11-02 16:19:00,9.95,17595,United Kingdom,9.95
575870,21822,2011,11,5,12,glitter christmas tree with bells,6,2011-11-11 12:46:00,0.79,15557,United Kingdom,4.74
564976,21977,2011,8,3,15,pack of 60 pink paisley cake cases,4,2011-08-31 15:49:00,0.55,17315,United Kingdom,2.2
549099,21976,2011,4,3,11,pack of 60 mushroom cake cases,1,2011-04-06 11:07:00,0.55,16241,United Kingdom,0.55
567524,21314,2011,9,3,8,small glass heart trinket pot,8,2011-09-21 08:55:00,2.1,15696,United Kingdom,16.8
558613,85099C,2011,6,4,15,jumbo  bag baroque black white,10,2011-06-30 15:46:00,2.08,14911,EIRE,20.8
575258,90206C,2011,11,3,12,crystal diamante star brooch,1,2011-11-09 12:00:00,4.95,13623,United Kingdom,4.95
571032,23423,2011,10,4,12,pantry 3 hook rolling pin hanger,2,2011-10-13 12:38:00,3.75,13827,United Kingdom,7.5
557785,21634,2011,6,3,15,assorted mini madras notebook,24,2011-06-22 15:50:00,0.39,14364,United Kingdom,9.36
551462,21731,2011,4,4,16,red toadstool led night light,12,2011-04-28 16:11:00,1.65,15210,United Kingdom,19.8
559045,85049E,2011,7,2,15,scandinavian reds ribbons,24,2011-07-05 15:40:00,1.25,14352,United Kingdom,30.0
545872,85099C,2011,3,1,14,jumbo  bag baroque black white,2,2011-03-07 14:51:00,1.95,15752,United Kingdom,3.9
